0,-0,2691825
1,-0,777172
2,-1,285162
3,-1,793151
4,-2,301141
5,-2,80913
6,-3,31712
7,-3,825109
8,-4,333099
9,-4,841088
10,-5,349078
11,-5,857068
12,-6,365057
13,-6,873047
14,-7,381037
15,-7,889026
16,-8,397015
17,-8,905005
18,-9,412994
19,-9,920984
20,-10,42897
21,-10,93696
22,-11,44495
23,-11,95294
24,-12,46093
25,-12,96892
26,-13,47691
27,-13,9849
28,-14,49289
29,-15,00088
30,-15,50887
31,-16,01686
32,-16,52485
33,-17,03284
34,-17,54083
35,-18,04882
36,-18,55681
37,-19,0648
38,-19,57278
39,-20,08078
40,-20,58876
41,-21,09676
42,-21,60474
43,-22,11273
44,-22,62072
45,-23,12871
46,-23,6367
47,-24,14469
48,-24,65268
49,-25,16067
50,-25,66866
51,-26,17665
52,-26,68464
53,-27,19263
54,-27,70062
55,-28,20861
56,-28,7166
57,-29,22459
58,-29,73258
59,-30,24057
60,-30,74856
61,-31,25655
62,-31,76453
63,-32,27253
64,-32,78051
65,-33,28851
66,-33,79649
67,-34,30448
68,-34,81247
69,-35,32046
70,-35,82845
71,-36,33644
72,-36,84443
73,-37,35242
74,-37,86041
75,-38,3684
76,-38,87639
77,-39,38438
78,-39,89237
79,-40,40036
80,-40,90835
81,-41,41634
82,-41,92432
83,-42,43232
84,-42,94031
85,-43,4483
86,-43,95628
87,-44,46427
88,-44,97226
89,-45,48026
90,-45,98824
91,-46,49623
92,-47,00422
93,-47,51221
94,-48,0202
95,-48,52819
96,-49,03618
97,-49,54417
98,-50,05216
99,-50,56015
100,-51,06814
101,-51,57613
102,-52,08412
103,-52,59211
104,-53,1001
105,-53,60809
106,-54,11608
107,-54,62407
108,-55,13206
109,-55,64005
110,-56,14804
111,-56,65603
112,-57,16402
113,-57,672
114,-58,18
115,-58,68798
116,-59,19597
117,-59,70396
118,-60,21195
119,-60,71994
120,-61,22794
121,-61,73592
122,-62,24391
123,-62,7519
124,-63,25989
125,-63,76788
126,-64,27586
127,-64,78386
128,-65,29185
129,-65,79984
130,-66,30783
131,-66,81581
132,-67,32381
133,-67,83179
134,-68,33978
135,-68,84777
136,-69,35576
137,-69,86375
138,-70,37174
139,-70,87973
140,-71,38773
141,-71,89571
142,-72,4037
143,-72,91168
144,-73,41968
145,-73,92767
146,-74,43565
147,-74,94365
148,-75,45164
149,-75,95963
150,-76,46762
151,-76,9756
152,-77,4836
153,-77,99158
154,-78,49957
155,-79,00756
156,-79,51556
157,-80,02354
158,-80,53153
159,-81,03952
160,-81,54752
161,-82,0555
162,-82,56349
163,-83,07148
164,-83,57947
165,-84,08746
166,-84,59545
167,-85,10344
168,-85,61143
169,-86,11942
170,-86,62741
171,-87,13539
172,-87,64339
173,-88,15137
174,-88,65936
175,-89,16735
176,-89,67535
177,-90,18333
178,-90,69132
179,-91,19932
180,-91,70731
181,-92,21529
182,-92,72328
183,-93,23127
184,-93,73926
185,-94,24725
186,-94,75524
187,-95,26323
188,-95,77122
189,-96,27921
190,-96,7872
191,-97,29519
192,-97,80318
193,-98,31116
194,-98,81916
195,-99,32715
196,-99,83514
197,-100,3431
198,-100,8511
199,-101,3591
200,-101,8671
201,-102,3751
202,-102,8831
203,-103,3911
204,-103,8991
205,-104,407
206,-104,915
207,-105,423
208,-105,931
209,-106,439
210,-106,947
211,-107,455
212,-107,963
213,-108,471
214,-108,979
215,-109,4869
216,-109,9949
217,-110,5029
218,-111,0109
219,-111,5189
220,-112,0269
221,-112,5349
222,-113,0429
223,-113,5509
224,-114,0588
225,-114,5668
226,-115,0748
227,-115,5828
228,-116,0908
229,-116,5988
230,-117,1068
231,-117,6148
232,-118,1228
233,-118,6308
234,-119,1387
235,-119,6467
236,-120,1547
237,-120,6627
238,-121,1707
239,-121,6787
240,-122,1867
241,-122,6947
242,-123,2027
243,-123,7106
244,-124,2186
245,-124,7266
246,-125,2346
247,-125,7426
248,-126,2506
249,-126,7586
250,-127,2666
251,-127,7746
252,-128,2826
253,-128,7905
254,-129,2985
255,-129,8065
256,-130,3145
257,-130,8225
258,-131,3305
259,-131,8385
260,-132,3465
261,-132,8544
262,-133,3625
263,-133,8704
264,-134,3784
265,-134,8864
266,-135,3944
267,-135,9024
268,-136,4104
269,-136,9184
270,-137,4264
271,-137,9344
272,-138,4424
273,-138,9503
274,-139,4583
275,-139,9663
276,-140,4743
277,-140,9823
278,-141,4903
279,-141,9983
280,-142,5063
281,-143,0143
282,-143,5222
283,-144,0302
284,-144,5382
285,-145,0462
286,-145,5542
287,-146,0622
288,-146,5702
289,-147,0782
290,-147,5862
291,-148,0941
292,-148,6021
293,-149,1101
294,-149,6181
295,-150,1261
296,-150,6341
297,-151,1421
298,-151,6501
299,-152,1581
300,-152,666
301,-153,174
302,-153,682
303,-154,19
304,-154,698
305,-155,206
306,-155,714
307,-156,222
308,-156,73
309,-157,2379
310,-157,7459
311,-158,2539
312,-158,7619
313,-159,2699
314,-159,7779
315,-160,2859
316,-160,7939
317,-161,3019
318,-161,8099
319,-162,3179
320,-162,8258
321,-163,3338
322,-163,8418
323,-164,3498
324,-164,8578
325,-165,3658
326,-165,8738
327,-166,3818
328,-166,8898
329,-167,3978
330,-167,9057
331,-168,4137
332,-168,9217
333,-169,4297
334,-169,9377
335,-170,4457
336,-170,9537
337,-171,4617
338,-171,9697
339,-172,4776
340,-172,9856
341,-173,4936
342,-174,0016
343,-174,5096
344,-175,0176
345,-175,5256
346,-176,0336
347,-176,5415
348,-177,0495
349,-177,5575
350,-178,0655
351,-178,5735
352,-179,0815
353,-179,5895
354,-180,0975
355,-180,6055
356,-181,1135
357,-181,6214
358,-182,1295
359,-182,6374
360,-183,1454
361,-183,6534
362,-184,1614
363,-184,6694
364,-185,1774
365,-185,6854
366,-186,1934
367,-186,7013
368,-187,2093
369,-187,7173
370,-188,2253
371,-188,7333
372,-189,2413
373,-189,7493
374,-190,2573
375,-190,7653
376,-191,2733
377,-191,7812
378,-192,2892
379,-192,7972
380,-193,3052
381,-193,8132
382,-194,3212
383,-194,8292
384,-195,3372
385,-195,8452
386,-196,3531
387,-196,8611
388,-197,3691
389,-197,8771
390,-198,3851
391,-198,8931
392,-199,4011
393,-199,9091
394,-200,4171
395,-200,925
396,-201,433
397,-201,941
398,-202,449
399,-202,957
400,-203,465
401,-203,973
402,-204,481
403,-204,989
404,-205,497
405,-206,005
406,-206,5129
407,-207,0209
408,-207,5289
409,-208,0369
410,-208,5449
411,-209,0529
412,-209,5609
413,-210,0689
414,-210,5769
415,-211,0848
416,-211,5928
417,-212,1008
418,-212,6088
419,-213,1168
420,-213,6248
421,-214,1328
422,-214,6408
423,-215,1488
424,-215,6568
425,-216,1647
426,-216,6727
427,-217,1807
428,-217,6887
429,-218,1967
430,-218,7047
431,-219,2127
432,-219,7207
433,-220,2287
434,-220,7367
435,-221,2447
436,-221,7526
437,-222,2606
438,-222,7686
439,-223,2766
440,-223,7846
441,-224,2926
442,-224,8006
443,-225,3086
444,-225,8166
445,-226,3245
446,-226,8325
447,-227,3405
448,-227,8485
449,-228,3565
450,-228,8645
451,-229,3725
452,-229,8805
453,-230,3885
454,-230,8964
455,-231,4044
456,-231,9124
457,-232,4204
458,-232,9284
459,-233,4364
460,-233,9444
461,-234,4524
462,-234,9604
463,-235,4684
464,-235,9763
465,-236,4843
466,-236,9923
467,-237,5003
468,-238,0083
469,-238,5163
470,-239,0243
471,-239,5323
472,-240,0403
473,-240,5482
474,-241,0562
475,-241,5642
476,-242,0722
477,-242,5802
478,-243,0882
479,-243,5962
480,-244,1042
481,-244,6122
482,-245,1202
483,-245,6281
484,-246,1361
485,-246,6441
486,-247,1521
487,-247,6601
488,-248,1681
489,-248,6761
490,-249,1841
491,-249,692
492,-250,2
493,-250,708
494,-251,216
495,-251,724
496,-252,232
497,-252,74
498,-253,248
499,-253,756
500,-254,264
501,-254,772
502,-255,28
503,-255,7879
504,-256,2959
505,-256,8039
506,-257,3119
507,-257,8199
508,-258,3279
509,-258,8359
510,-259,3439
511,-259,8518
512,-260,3598
513,-260,8679
514,-261,3758
515,-261,8838
516,-262,3918
517,-262,8998
518,-263,4078
519,-263,9157
520,-264,4237
521,-264,9318
522,-265,4397
523,-265,9477
524,-266,4557
525,-266,9637
526,-267,4717
527,-267,9797
528,-268,4877
529,-268,9957
530,-269,5037
531,-270,0116
532,-270,5196
533,-271,0276
534,-271,5356
535,-272,0436
536,-272,5516
537,-273,0596
538,-273,5676
539,-274,0756
540,-274,5836
541,-275,0916
542,-275,5995
543,-276,1075
544,-276,6155
545,-277,1235
546,-277,6315
547,-278,1395
548,-278,6475
549,-279,1555
550,-279,6634
551,-280,1714
552,-280,6794
553,-281,1874
554,-281,6954
555,-282,2034
556,-282,7114
557,-283,2194
558,-283,7274
559,-284,2354
560,-284,7433
561,-285,2513
562,-285,7593
563,-286,2673
564,-286,7753
565,-287,2833
566,-287,7913
567,-288,2993
568,-288,8073
569,-289,3152
570,-289,8232
571,-290,3312
572,-290,8392
573,-291,3472
574,-291,8552
575,-292,3632
576,-292,8712
577,-293,3792
578,-293,8871
579,-294,3951
580,-294,9031
581,-295,4111
582,-295,9191
583,-296,4271
584,-296,9351
585,-297,4431
586,-297,951
587,-298,459
588,-298,967
589,-299,475
590,-299,983
591,-300,491
592,-300,999
593,-301,507
594,-302,015
595,-302,523
596,-303,0309
597,-303,5389
598,-304,0469
599,-304,5549
600,-305,0629
601,-305,5709
602,-306,0789
603,-306,5869
604,-307,0949
605,-307,6028
606,-308,1109
607,-308,6188
608,-309,1268
609,-309,6348
610,-310,1428
611,-310,6508
612,-311,1588
613,-311,6668
614,-312,1747
615,-312,6827
616,-313,1907
617,-313,6987
618,-314,2067
619,-314,7147
620,-315,2227
621,-315,7307
622,-316,2387
623,-316,7467
624,-317,2547
625,-317,7627
626,-318,2706
627,-318,7786
628,-319,2866
629,-319,7946
630,-320,3026
631,-320,8106
632,-321,3186
633,-321,8266
634,-322,3346
635,-322,8425
636,-323,3505
637,-323,8585
638,-324,3665
639,-324,8745
640,-325,3825
641,-325,8905
642,-326,3985
643,-326,9065
644,-327,4145
645,-327,9224
646,-328,4305
647,-328,9384
648,-329,4464
649,-329,9544
650,-330,4624
651,-330,9704
652,-331,4784
653,-331,9864
654,-332,4944
655,-333,0023
656,-333,5103
657,-334,0183
658,-334,5263
659,-335,0343
660,-335,5423
661,-336,0503
662,-336,5583
663,-337,0663
664,-337,5742
665,-338,0822
666,-338,5902
667,-339,0982
668,-339,6062
669,-340,1142
670,-340,6222
671,-341,1302
672,-341,6382
673,-342,1462
674,-342,6542
675,-343,1621
676,-343,6701
677,-344,1781
678,-344,6861
679,-345,1941
680,-345,7021
681,-346,2101
682,-346,7181
683,-347,2261
684,-347,734
685,-348,242
686,-348,75
687,-349,258
688,-349,766
689,-350,274
690,-350,782
691,-351,29
692,-351,7979
693,-352,306
694,-352,8139
695,-353,3219
696,-353,8299
697,-354,3379
698,-354,8459
699,-355,3539
700,-355,8619
701,-356,3699
702,-356,8779
703,-357,3858
704,-357,8938
705,-358,4018
706,-358,9098
707,-359,4178
708,-359,9258
709,-360,4338
710,-360,9418
711,-361,4498
712,-361,9578
713,-362,4658
714,-362,9738
715,-363,4817
716,-363,9897
717,-364,4977
718,-365,0057
719,-365,5137
720,-366,0216
721,-366,5297
722,-367,0376
723,-367,5456
724,-368,0536
725,-368,5616
726,-369,0696
727,-369,5776
728,-370,0856
729,-370,5936
730,-371,1016
731,-371,6096
732,-372,1175
733,-372,6255
734,-373,1335
735,-373,6415
736,-374,1495
737,-374,6575
738,-375,1655
739,-375,6735
740,-376,1815
741,-376,6895
742,-377,1974
743,-377,7054
744,-378,2134
745,-378,7214
746,-379,2294
747,-379,7374
748,-380,2454
749,-380,7534
750,-381,2613
751,-381,7693
752,-382,2773
753,-382,7853
754,-383,2933
755,-383,8013
756,-384,3093
757,-384,8173
758,-385,3253
759,-385,8333
760,-386,3412
761,-386,8492
762,-387,3572
763,-387,8652
764,-388,3732
765,-388,8812
766,-389,3892
767,-389,8972
768,-390,4052
769,-390,9132
770,-391,4211
771,-391,9291
772,-392,4371
773,-392,9451
774,-393,4531
775,-393,9611
776,-394,4691
777,-394,9771
778,-395,485
779,-395,9931
780,-396,501
781,-397,009
782,-397,517
783,-398,025
784,-398,533
785,-399,041
786,-399,549
787,-400,057
788,-400,5649
789,-401,073
790,-401,5809
791,-402,0889
792,-402,5969
793,-403,1049
794,-403,6129
795,-404,1209
796,-404,6289
797,-405,1369
798,-405,6448
799,-406,1529
