0,-0,2219274
1,-0,3968302
2,-0,5717331
3,-0,7466359
4,-0,9215388
5,-1,096442
6,-1,271344
7,-1,446248
8,-1,62115
9,-1,796053
10,-1,970956
11,-2,145859
12,-2,320761
13,-2,495665
14,-2,670568
15,-2,84547
16,-3,020373
17,-3,195276
18,-3,370179
19,-3,545082
20,-3,719984
21,-3,894887
22,-4,06979
23,-4,244693
24,-4,419596
25,-4,5945
26,-4,769402
27,-4,944304
28,-5,119208
29,-5,29411
30,-5,469013
31,-5,643916
32,-5,818819
33,-5,993722
34,-6,168624
35,-6,343526
36,-6,51843
37,-6,693333
38,-6,868236
39,-7,043139
40,-7,218041
41,-7,392943
42,-7,567848
43,-7,742751
44,-7,917653
45,-8,092555
46,-8,267458
47,-8,442362
48,-8,617264
49,-8,792168
50,-8,96707
51,-9,141973
52,-9,316876
53,-9,491778
54,-9,666683
55,-9,841584
56,-10,01649
57,-10,19139
58,-10,36629
59,-10,5412
60,-10,7161
61,-10,891
62,-11,0659
63,-11,24081
64,-11,41571
65,-11,59061
66,-11,76552
67,-11,94042
68,-12,11532
69,-12,29022
70,-12,46513
71,-12,64003
72,-12,81493
73,-12,98984
74,-13,16474
75,-13,33964
76,-13,51454
77,-13,68944
78,-13,86435
79,-14,03925
80,-14,21416
81,-14,38906
82,-14,56396
83,-14,73886
84,-14,91377
85,-15,08867
86,-15,26357
87,-15,43848
88,-15,61338
89,-15,78828
90,-15,96318
91,-16,13809
92,-16,31299
93,-16,48789
94,-16,6628
95,-16,8377
96,-17,0126
97,-17,1875
98,-17,36241
99,-17,53731
100,-17,71221
101,-17,88712
102,-18,06202
103,-18,23692
104,-18,41183
105,-18,58673
106,-18,76163
107,-18,93653
108,-19,11144
109,-19,28634
110,-19,46124
111,-19,63614
112,-19,81105
113,-19,98595
114,-20,16085
115,-20,33576
116,-20,51066
117,-20,68556
118,-20,86047
119,-21,03537
120,-21,21027
121,-21,38517
122,-21,56008
123,-21,73498
124,-21,90988
125,-22,08478
126,-22,25968
127,-22,43459
128,-22,6095
129,-22,7844
130,-22,9593
131,-23,1342
132,-23,3091
133,-23,48401
134,-23,65891
135,-23,83381
136,-24,00872
137,-24,18362
138,-24,35852
139,-24,53342
140,-24,70832
141,-24,88323
142,-25,05813
143,-25,23304
144,-25,40794
145,-25,58284
146,-25,75775
147,-25,93265
148,-26,10755
149,-26,28245
150,-26,45735
151,-26,63226
152,-26,80716
153,-26,98206
154,-27,15697
155,-27,33187
156,-27,50677
157,-27,68168
158,-27,85658
159,-28,03148
160,-28,20638
161,-28,38129
162,-28,55619
163,-28,73109
164,-28,90599
165,-29,0809
166,-29,2558
167,-29,43071
168,-29,6056
169,-29,78051
170,-29,95541
171,-30,13031
172,-30,30522
173,-30,48012
174,-30,65502
175,-30,82992
176,-31,00484
177,-31,17973
178,-31,35463
179,-31,52954
180,-31,70444
181,-31,87934
182,-32,05424
183,-32,22915
184,-32,40405
185,-32,57895
186,-32,75386
187,-32,92876
188,-33,10366
189,-33,27856
190,-33,45347
191,-33,62837
192,-33,80328
193,-33,97818
194,-34,15308
195,-34,32798
196,-34,50289
197,-34,67779
198,-34,85269
199,-35,02759
200,-35,2025
201,-35,3774
202,-35,55231
203,-35,72721
204,-35,90211
205,-36,07701
206,-36,25191
207,-36,42682
208,-36,60172
209,-36,77663
210,-36,95153
211,-37,12643
212,-37,30134
213,-37,47623
214,-37,65114
215,-37,82604
216,-38,00095
217,-38,17584
218,-38,35075
219,-38,52565
220,-38,70056
221,-38,87546
222,-39,05037
223,-39,22526
224,-39,40016
225,-39,57508
226,-39,74997
227,-39,92487
228,-40,09978
229,-40,27468
230,-40,44958
231,-40,62449
232,-40,79939
233,-40,97429
234,-41,14919
235,-41,3241
236,-41,499
237,-41,6739
238,-41,8488
239,-42,02371
240,-42,19862
241,-42,37351
242,-42,54842
243,-42,72332
244,-42,89822
245,-43,07313
246,-43,24803
247,-43,42293
248,-43,59784
249,-43,77274
250,-43,94764
251,-44,12254
252,-44,29745
253,-44,47234
254,-44,64725
255,-44,82214
256,-44,99706
257,-45,17197
258,-45,34686
259,-45,52177
260,-45,69666
261,-45,87157
262,-46,04647
263,-46,22138
264,-46,39628
265,-46,57119
266,-46,74609
267,-46,92099
268,-47,09589
269,-47,2708
270,-47,4457
271,-47,6206
272,-47,79551
273,-47,9704
274,-48,14531
275,-48,32021
276,-48,49511
277,-48,67002
278,-48,84492
279,-49,01982
280,-49,19473
281,-49,36963
282,-49,54453
283,-49,71944
284,-49,89434
285,-50,06924
286,-50,24415
287,-50,41905
288,-50,59394
289,-50,76886
290,-50,94375
291,-51,11866
292,-51,29356
293,-51,46846
294,-51,64337
295,-51,81827
296,-51,99316
297,-52,16807
298,-52,34298
299,-52,51788
300,-52,69279
301,-52,86768
302,-53,04259
303,-53,21749
304,-53,3924
305,-53,56729
306,-53,74221
307,-53,9171
308,-54,092
309,-54,26691
310,-54,44181
311,-54,61671
312,-54,79163
313,-54,96651
314,-55,14143
315,-55,31633
316,-55,49122
317,-55,66613
318,-55,84103
319,-56,01593
320,-56,19084
321,-56,36574
322,-56,54065
323,-56,71555
324,-56,89045
325,-57,06535
326,-57,24027
327,-57,41516
328,-57,59005
329,-57,76497
330,-57,93986
331,-58,11477
332,-58,28968
333,-58,46457
334,-58,63948
335,-58,81438
336,-58,98928
337,-59,16418
338,-59,33909
339,-59,51399
340,-59,6889
341,-59,86381
342,-60,0387
343,-60,21362
344,-60,38852
345,-60,56341
346,-60,73831
347,-60,91323
348,-61,08812
349,-61,26302
350,-61,43792
351,-61,61283
352,-61,78773
353,-61,96264
354,-62,13753
355,-62,31245
356,-62,48734
357,-62,66224
358,-62,83715
359,-63,01205
360,-63,18696
361,-63,36186
362,-63,53676
363,-63,71167
364,-63,88657
365,-64,06147
366,-64,23637
367,-64,41128
368,-64,58617
369,-64,76108
370,-64,93599
371,-65,11089
372,-65,2858
373,-65,46069
374,-65,63559
375,-65,8105
376,-65,9854
377,-66,1603
378,-66,33521
379,-66,51012
380,-66,68501
381,-66,85992
382,-67,03482
383,-67,20972
384,-67,38463
385,-67,55952
386,-67,73442
387,-67,90933
388,-68,08423
389,-68,25914
390,-68,43404
391,-68,60893
392,-68,78385
393,-68,95874
394,-69,13365
395,-69,30856
396,-69,48346
397,-69,65836
398,-69,83326
399,-70,00816
400,-70,18306
401,-70,35797
402,-70,53288
403,-70,70778
404,-70,88269
405,-71,05759
406,-71,23248
407,-71,40739
408,-71,58229
409,-71,75719
410,-71,9321
411,-72,107
412,-72,28191
413,-72,4568
414,-72,63171
415,-72,80661
416,-72,98152
417,-73,15642
418,-73,33131
419,-73,50623
420,-73,68113
421,-73,85603
422,-74,03093
423,-74,20583
424,-74,38074
425,-74,55565
426,-74,73053
427,-74,90544
428,-75,08034
429,-75,25526
430,-75,43016
431,-75,60506
432,-75,77996
433,-75,95487
434,-76,12975
435,-76,30466
436,-76,47958
437,-76,65446
438,-76,82938
439,-77,00427
440,-77,17918
441,-77,35409
442,-77,52898
443,-77,70388
444,-77,87879
445,-78,0537
446,-78,2286
447,-78,4035
448,-78,5784
449,-78,7533
450,-78,92822
451,-79,10311
452,-79,27803
453,-79,45292
454,-79,62783
455,-79,80273
456,-79,97762
457,-80,15252
458,-80,32743
459,-80,50234
460,-80,67726
461,-80,85214
462,-81,02705
463,-81,20194
464,-81,37686
465,-81,55176
466,-81,72665
467,-81,90156
468,-82,07648
469,-82,25136
470,-82,42626
471,-82,60118
472,-82,77608
473,-82,95097
474,-83,12589
475,-83,30077
476,-83,47569
477,-83,6506
478,-83,82549
479,-84,00039
480,-84,17531
481,-84,3502
482,-84,5251
483,-84,7
484,-84,87491
485,-85,04982
486,-85,22472
487,-85,39961
