174,-64.83949
175,-65.09031
176,-65.3007
177,-65.52647
178,-65.74552
179,-65.95656
180,-66.16695
181,-66.37452
182,-66.57324
183,-66.77654
184,-66.98692
185,-67.19009
186,-67.40076
187,-67.61115
188,-67.82611
189,-68.0365
190,-68.24747
191,-68.45558
192,-68.66508
193,-68.87547
194,-69.07971
195,-69.28542
196,-69.49726
197,-69.70766
198,-69.91502
199,-70.12457
200,-70.33496
201,-70.54449
202,-70.75488
203,-70.96515
204,-71.17291
205,-71.38201
206,-71.59241
207,-71.79236
208,-71.98875
209,-72.1913
210,-72.40169
211,-72.60998
212,-72.81684
213,-73.02723
214,-73.2467
215,-73.46791
216,-73.6783
217,-73.90158
218,-74.11671
219,-74.33051
220,-74.54089
221,-74.75076
222,-74.95261
223,-75.1517
224,-75.36209
225,-75.56717
226,-75.78615
227,-75.99654
228,-76.20872
229,-76.41719
230,-76.62756
231,-76.83039
232,-77.02704
233,-77.23743
234,-77.44153
235,-77.65873
236,-77.87427
237,-78.08467
238,-78.29343
239,-78.50089
240,-78.71128
241,-78.91741
242,-79.13261
243,-79.343
244,-79.55907
245,-79.76866
246,-79.97402
247,-80.18439
248,-80.37983
249,-80.59226
250,-80.80259
251,-81.01297
252,-81.22524
253,-81.43939
254,-81.64979
255,-81.85763
256,-82.0697
257,-82.2801
258,-82.4845
259,-82.69127
260,-82.90166
261,-83.10844
262,-83.32349
263,-83.534
264,-83.74463
265,-83.95502
266,-84.16531
267,-84.37007
268,-84.58046
269,-84.7926
270,-85.00298
271,-85.2174
272,-85.43043
273,-85.64157
274,-85.85197
275,-86.06075
276,-86.26491
277,-86.47412
278,-86.68451
279,-86.89596
280,-87.10972
281,-87.3201
282,-87.52415
283,-87.7403
284,-87.9507
285,-88.15903
286,-88.3773
287,-88.58769
288,-88.78806
289,-88.94846
290,-89.13464
291,-89.34503
292,-89.58002
293,-89.81883
294,-90.04287
295,-90.25325
296,-90.47602
297,-90.68642
298,-90.89646
299,-91.10581
300,-91.31618
301,-91.51815
302,-91.72469
303,-91.93278
304,-92.14317
305,-92.35049
306,-92.55579
307,-92.76617
308,-92.97814
309,-93.18586
310,-93.39626
311,-93.59565
312,-93.80605
313,-94.01134
314,-94.22443
315,-94.43481
316,-94.64777
317,-94.85742
318,-95.06959
319,-95.27998
320,-95.49615
321,-95.70968
322,-95.92007
323,-96.13395
324,-96.34699
325,-96.55739
326,-96.77067
327,-96.98016
328,-97.19057
329,-97.40401
330,-97.61446
331,-97.83231
332,-98.0427
333,-98.25148
334,-98.4607
335,-98.67108
336,-98.87907
337,-99.08916
338,-99.29955
339,-99.50891
340,-99.71931
341,-99.93401
342,-100.1485
343,-100.3609
344,-100.5713
345,-100.7792
346,-100.9915
347,-101.202
348,-101.4001
349,-101.6099
350,-101.8203
351,-102.0335
352,-102.2496
353,-102.46
354,-102.6725
355,-102.8877
356,-103.0981
357,-103.3024
358,-103.5068
359,-103.7172
360,-103.921
361,-104.1282
362,-104.3386
363,-104.5466
364,-104.757
365,-104.9381
366,-105.0932
367,-105.3036
368,-105.494
369,-105.697
370,-105.9242
371,-106.1346
372,-106.3798
373,-106.6127
374,-106.8231
375,-107.0411
376,-107.2549
377,-107.4653
378,-107.6818
379,-107.9016
380,-108.112
381,-108.3249
382,-108.5382
383,-108.7486
384,-108.9574
385,-109.1632
386,-109.3723
387,-109.5827
388,-109.7833
389,-109.9937
390,-110.1972
391,-110.4136
392,-110.624
393,-110.84
394,-111.0594
395,-111.2698
396,-111.4813
397,-111.6902
398,-111.9005
399,-112.1141
400,-112.3228
401,-112.5329
402,-112.7433
403,-112.9556
404,-113.1713
405,-113.3817
406,-113.5921
407,-113.8026
408,-114.0116
409,-114.2198
410,-114.4302
411,-114.6459
412,-114.8806
413,-115.1069
414,-115.3173
415,-115.5344
416,-115.7506
417,-115.9609
418,-116.175
419,-116.3889
420,-116.5993
421,-116.8122
422,-117.0226
423,-117.2379
424,-117.4475
425,-117.6566
426,-117.867
427,-118.0739
428,-118.2815
429,-118.4919
430,-118.7036
431,-118.9064
432,-119.1168
433,-119.3271
434,-119.5404
435,-119.7508
436,-119.9586
437,-120.1721
438,-120.3821
439,-120.5924
440,-120.8015
441,-121.0085
442,-121.2189
443,-121.4308
444,-121.6393
445,-121.8497
446,-122.0621
447,-122.2729
448,-122.4833
449,-122.6963
450,-122.906
451,-123.1164
452,-123.326
453,-123.5336
454,-123.744
455,-123.9535
456,-124.1604
457,-124.3683
458,-124.5787
459,-124.7847
460,-124.9951
461,-125.2057
462,-125.3721
463,-125.5825
464,-125.7732
465,-125.993
466,-126.2221
467,-126.4325
468,-126.6495
469,-126.8659
470,-127.0763
471,-127.2875
472,-127.4999
473,-127.7104
474,-127.9208
475,-128.1356
476,-128.346
477,-128.5538
478,-128.7641
479,-128.9697
480,-129.1801
481,-129.3944
482,-129.5898
483,-129.8021
484,-130.0125
485,-130.2117
486,-130.4193
487,-130.6297
488,-130.8348
489,-131.0452
490,-131.2543
491,-131.463
492,-131.6733
493,-131.8837
494,-132.0943
495,-132.308
496,-132.5219
497,-132.7323
498,-132.9412
499,-133.1529
500,-133.3634
501,-133.5701
502,-133.7804
503,-133.9611
504,-134.1579
505,-134.3592
506,-134.5696
507,-134.7738
508,-134.9848
509,-135.1952
510,-135.4064
511,-135.622
512,-135.8324
513,-136.0417
514,-136.2517
515,-136.4621
516,-136.6578
517,-136.8601
518,-137.0705
519,-137.279
520,-137.4946
521,-137.7039
522,-137.9142
523,-138.1246
524,-138.3329
525,-138.5433
526,-138.7547
527,-138.9628
528,-139.1732
529,-139.3857
530,-139.5961
531,-139.8019
532,-140.0106
533,-140.2173
534,-140.4277
535,-140.6363
536,-140.8429
537,-141.051
538,-141.2614
539,-141.4746
540,-141.6864
541,-141.8968
542,-142.1084
543,-142.3188
544,-142.5319
545,-142.7332
546,-142.932
547,-143.1424
548,-143.3452
549,-143.5524
550,-143.7628
551,-143.9737
552,-144.1802
553,-144.3906
554,-144.5992
555,-144.8115
556,-145.0219
557,-145.2346
558,-145.445
559,-145.6552
560,-145.8711
561,-146.0829
562,-146.2933
563,-146.5067
564,-146.7204
565,-146.9308
566,-147.1464
567,-147.3561
568,-147.5666
569,-147.7771
570,-147.9861
571,-148.1965
572,-148.4046
573,-148.6115
574,-148.8212
575,-149.0316
576,-149.2359
577,-149.4458
578,-149.6562
579,-149.8666
580,-150.0703
581,-150.2586
582,-150.469
583,-150.6582
584,-150.8685
585,-151.0751
586,-151.29
587,-151.4972
588,-151.7076
589,-151.9136
590,-152.1351
591,-152.3455
592,-152.5807
593,-152.8178
594,-153.0282
595,-153.2467
596,-153.4638
597,-153.6741
598,-153.8795
599,-154.0862
600,-154.2966
601,-154.5035
602,-154.7116
603,-154.9134
604,-155.1238
605,-155.3356
606,-155.544
607,-155.7544
608,-155.9587
609,-156.1685
610,-156.3789
611,-156.5554
612,-156.7367
613,-156.9471
614,-157.1569
615,-157.3856
616,-157.6044
617,-157.8148
618,-158.0303
619,-158.2471
620,-158.4574
621,-158.6729
622,-158.8736
623,-159.084
624,-159.2863
625,-159.4794
626,-159.6898
627,-159.8856
628,-160.0825
629,-160.2836
630,-160.494
631,-160.704
632,-160.9232
633,-161.1336
634,-161.3456
635,-161.5622
636,-161.7726
637,-161.9802
638,-162.1906
639,-162.399
640,-162.6026
641,-162.7965
642,-163.0069
643,-163.2113
644,-163.4108
645,-163.6212
646,-163.8218
647,-164.0228
648,-164.2332
649,-164.431
650,-164.6291
651,-164.8394
652,-165.0387
653,-165.2391
654,-165.4495
655,-165.6516
656,-165.8566
657,-166.0554
658,-166.2658
659,-166.4667
660,-166.6714
661,-166.8818
662,-167.0933
663,-167.298
664,-167.5084
665,-167.7074
666,-167.9166
667,-168.127
668,-168.3409
669,-168.5518
670,-168.7517
671,-168.9621
672,-169.1652
673,-169.3609
674,-169.5712
675,-169.7639
676,-169.9608
677,-170.1712
678,-170.3689
679,-170.5793
680,-170.7705
681,-170.9605
682,-171.1527
683,-171.3631
684,-171.5581
685,-171.7424
686,-171.9527
687,-172.143
688,-172.3281
689,-172.5108
690,-172.7212
691,-172.9131
692,-173.1235
693,-173.2993
694,-173.4936
695,-173.7039
696,-173.8989
697,-174.1029
698,-174.3098
699,-174.5202
700,-174.7224
701,-174.9284
702,-175.1388
703,-175.3477
704,-175.5592
705,-175.7696
706,-175.9932
707,-176.2066
708,-176.4169
709,-176.6276
710,-176.8418
711,-177.0564
712,-177.2668
713,-177.4796
714,-177.6888
715,-177.8992
716,-178.1103
717,-178.3206
718,-178.531
719,-178.7413
720,-178.952
721,-179.1624
722,-179.3759
723,-179.5868
724,-179.7997
725,-180.0102
726,-180.2257
727,-180.4402
728,-180.6506
729,-180.861
730,-181.0599
731,-181.2703
732,-181.4703
733,-181.6628
734,-181.8731
735,-182.0094
736,-182.6858
737,-183.571
738,-183.7814
739,-184.6491
740,-185.2738
741,-185.4842
742,-185.9278
743,-186.3796
744,-187.0952
745,-187.3056
746,-187.8992
747,-188.1096
748,-188.547
749,-188.8724
750,-189.0385
751,-189.2489
752,-189.3994
753,-189.6116
754,-189.8184
755,-190.0288
756,-190.2116
757,-190.3544
758,-190.5648
759,-190.3864
760,-190.0602
761,-190.2706
762,-190.1192
763,-190.1449
764,-190.3553
765,-190.9892
766,-192.2777
767,-193.5278
768,-193.7382
769,-195.8252
770,-197.5959
771,-197.8063
772,-199.8047
773,-201.3278
774,-201.5381
775,-202.3986
776,-202.609
777,-202.8808
778,-202.6722
779,-202.5561
780,-202.7665
781,-202.5224
782,-201.9689
783,-201.3801
784,-201.5905
785,-201.0368
786,-200.1006
787,-200.3111
788,-199.3429
789,-199.5533
790,-198.1991
791,-197.2847
792,-196.7898
793,-197.0002
794,-196.4336
795,-196.0561
796,-196.2665
797,-196.1343
798,-195.9896
799,-196.2
